SiteID,site,veg_type,direction,gcc_value,transition_10,transition_25,transition_50
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,3/13/18,3/26/18,4/12/18
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,3/22/19,4/1/19,4/12/19
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,rising,gcc_90,4/5/20,4/16/20,5/26/20
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,10/15/23,10/3/23,9/21/23
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,10/9/19,9/28/19,9/14/19
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,11/1/18,9/14/18,7/28/18
US-xNQ,NEON.D15.ONAQ.DP1.00033,SH,falling,gcc_90,10/10/17,9/30/17,9/17/17
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,rising,gcc_90,3/15/17,3/24/17,4/15/17
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,rising,gcc_90,3/27/18,4/6/18,4/26/18
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,rising,gcc_90,3/22/22,3/24/22,3/27/22
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,rising,gcc_90,4/2/23,4/5/23,4/10/23
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,falling,gcc_90,5/25/22,5/23/22,5/18/22
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,falling,gcc_90,5/23/19,5/21/19,5/17/19
US-xNQ,NEON.D15.ONAQ.DP1.00042,GR,falling,gcc_90,6/5/17,6/2/17,5/25/17
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,rising,gcc_90,3/12/17,3/23/17,4/10/17
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,rising,gcc_90,3/24/19,4/2/19,4/13/19
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,rising,gcc_90,3/25/22,3/31/22,4/16/22
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,falling,gcc_90,9/15/23,9/12/23,9/5/23
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,falling,gcc_90,9/30/19,9/19/19,7/13/19
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,falling,gcc_90,9/8/18,7/24/18,6/12/18
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,rising,gcc_90,3/12/17,3/23/17,4/11/17
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,rising,gcc_90,4/2/18,4/17/18,5/4/18
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,rising,gcc_90,4/4/23,4/15/23,4/30/23
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,falling,gcc_90,10/29/23,10/18/23,10/9/23
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,falling,gcc_90,10/2/19,9/23/19,9/7/19
US-xNQ,NEON.D15.ONAQ.DP1.00042,SH,falling,gcc_90,10/24/17,10/4/17,9/18/17
US-xAB,NEON.D16.ABBY.DP1.00033,EN,rising,gcc_90,5/13/18,5/21/18,5/25/18
US-xAB,NEON.D16.ABBY.DP1.00033,EN,rising,gcc_90,5/12/19,5/17/19,5/25/19
US-xAB,NEON.D16.ABBY.DP1.00033,EN,rising,gcc_90,4/21/20,5/12/20,5/21/20
US-xAB,NEON.D16.ABBY.DP1.00033,EN,rising,gcc_90,4/21/21,5/19/21,5/28/21
US-xAB,NEON.D16.ABBY.DP1.00033,EN,rising,gcc_90,5/26/22,5/30/22,6/5/22
US-xAB,NEON.D16.ABBY.DP1.00033,EN,rising,gcc_90,4/13/23,4/24/23,5/28/23
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,11/17/23,11/14/23,10/16/23
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,10/10/22,9/23/22,8/7/22
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,7/12/21,7/7/21,6/30/21
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,10/30/20,9/3/20,8/5/20
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,10/23/19,10/18/19,9/15/19
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,10/13/18,10/7/18,9/10/18
US-xAB,NEON.D16.ABBY.DP1.00033,EN,falling,gcc_90,10/20/17,10/6/17,8/23/17
US-xAB,NEON.D16.ABBY.DP1.00042,UN,rising,gcc_90,5/4/18,5/15/18,5/25/18
US-xAB,NEON.D16.ABBY.DP1.00042,UN,rising,gcc_90,5/16/19,5/25/19,6/3/19
US-xAB,NEON.D16.ABBY.DP1.00042,UN,rising,gcc_90,5/3/20,5/19/20,5/30/20
US-xAB,NEON.D16.ABBY.DP1.00042,UN,rising,gcc_90,5/2/21,5/14/21,6/1/21
US-xAB,NEON.D16.ABBY.DP1.00042,UN,rising,gcc_90,5/16/22,5/25/22,6/4/22
US-xAB,NEON.D16.ABBY.DP1.00042,UN,rising,gcc_90,5/1/23,5/9/23,5/20/23
US-xAB,NEON.D16.ABBY.DP1.00042,UN,falling,gcc_90,11/30/22,11/16/22,10/20/22
US-xAB,NEON.D16.ABBY.DP1.00042,UN,falling,gcc_90,10/31/21,10/26/21,10/17/21
US-xAB,NEON.D16.ABBY.DP1.00042,UN,falling,gcc_90,10/27/20,10/20/20,10/5/20
US-xAB,NEON.D16.ABBY.DP1.00042,UN,falling,gcc_90,10/19/19,10/13/19,10/5/19
US-xAB,NEON.D16.ABBY.DP1.00042,UN,falling,gcc_90,10/16/18,10/9/18,9/28/18
US-xWR,NEON.D16.WREF.DP1.00033,EN,rising,gcc_90,3/28/18,4/3/18,5/6/18
US-xWR,NEON.D16.WREF.DP1.00033,EN,rising,gcc_90,3/10/19,3/20/19,4/4/19
US-xWR,NEON.D16.WREF.DP1.00033,EN,rising,gcc_90,3/27/20,4/11/20,5/2/20
US-xWR,NEON.D16.WREF.DP1.00033,EN,rising,gcc_90,3/25/21,4/12/21,5/2/21
US-xWR,NEON.D16.WREF.DP1.00033,EN,rising,gcc_90,3/10/22,4/16/22,5/25/22
US-xWR,NEON.D16.WREF.DP1.00033,EN,rising,gcc_90,3/25/23,4/21/23,5/4/23
US-xWR,NEON.D16.WREF.DP1.00033,EN,falling,gcc_90,11/23/23,10/21/23,9/24/23
US-xWR,NEON.D16.WREF.DP1.00033,EN,falling,gcc_90,10/31/22,10/18/22,9/23/22
US-xWR,NEON.D16.WREF.DP1.00033,EN,falling,gcc_90,12/15/21,12/11/21,12/3/21
US-xWR,NEON.D16.WREF.DP1.00033,EN,falling,gcc_90,9/9/20,9/7/20,9/3/20
US-xWR,NEON.D16.WREF.DP1.00033,EN,falling,gcc_90,10/30/19,10/23/19,10/10/19
US-xWR,NEON.D16.WREF.DP1.00033,EN,falling,gcc_90,2/3/19,1/31/19,1/26/19
US-xWR,NEON.D16.WREF.DP1.00042,UN,rising,gcc_90,4/7/18,4/22/18,4/30/18
US-xWR,NEON.D16.WREF.DP1.00042,UN,rising,gcc_90,3/31/19,4/3/19,4/12/19
US-xWR,NEON.D16.WREF.DP1.00042,UN,rising,gcc_90,4/13/20,4/17/20,4/24/20
US-xWR,NEON.D16.WREF.DP1.00042,UN,rising,gcc_90,3/10/21,3/14/21,3/22/21
US-xWR,NEON.D16.WREF.DP1.00042,UN,rising,gcc_90,3/15/22,4/19/22,4/28/22
US-xWR,NEON.D16.WREF.DP1.00042,UN,rising,gcc_90,4/16/23,4/29/23,5/7/23
US-xWR,NEON.D16.WREF.DP1.00042,UN,falling,gcc_90,12/4/22,11/30/22,11/3/22
US-xWR,NEON.D16.WREF.DP1.00042,UN,falling,gcc_90,12/21/21,12/18/21,12/10/21
US-xWR,NEON.D16.WREF.DP1.00042,UN,falling,gcc_90,2/16/21,2/13/21,2/7/21
US-xWR,NEON.D16.WREF.DP1.00042,UN,falling,gcc_90,10/14/19,10/10/19,10/1/19
US-xWR,NEON.D16.WREF.DP1.00042,UN,falling,gcc_90,2/10/19,2/7/19,2/1/19
US-xSJ,NEON.D17.SJER.DP1.00033,EN,rising,gcc_90,11/19/18,11/23/18,12/3/18
US-xSJ,NEON.D17.SJER.DP1.00033,EN,falling,gcc_90,6/24/20,6/18/20,6/8/20
US-xSJ,NEON.D17.SJER.DP1.00042,GR,rising,gcc_90,11/26/18,12/2/18,12/16/18
US-xSJ,NEON.D17.SJER.DP1.00042,GR,rising,gcc_90,12/5/19,12/9/19,12/17/19
US-xSJ,NEON.D17.SJER.DP1.00042,GR,rising,gcc_90,12/1/20,12/15/20,12/27/20
US-xSJ,NEON.D17.SJER.DP1.00042,GR,rising,gcc_90,10/31/21,11/4/21,11/13/21
US-xSJ,NEON.D17.SJER.DP1.00042,GR,rising,gcc_90,11/19/22,11/28/22,12/18/22
US-xSJ,NEON.D17.SJER.DP1.00042,GR,falling,gcc_90,5/2/23,4/28/23,4/21/23
US-xSJ,NEON.D17.SJER.DP1.00042,GR,falling,gcc_90,4/15/22,4/11/22,4/4/22
US-xSJ,NEON.D17.SJER.DP1.00042,GR,falling,gcc_90,4/28/21,4/24/21,4/18/21
US-xSJ,NEON.D17.SJER.DP1.00042,GR,falling,gcc_90,5/9/20,5/5/20,4/29/20
US-xSJ,NEON.D17.SJER.DP1.00042,GR,falling,gcc_90,5/5/19,5/1/19,4/26/19
US-xSP,NEON.D17.SOAP.DP1.00033,EN,rising,gcc_90,5/7/18,5/18/18,6/26/18
US-xSP,NEON.D17.SOAP.DP1.00033,EN,rising,gcc_90,3/7/19,3/23/19,4/15/19
US-xSP,NEON.D17.SOAP.DP1.00033,EN,rising,gcc_90,2/23/20,2/26/20,3/6/20
US-xSP,NEON.D17.SOAP.DP1.00033,EN,rising,gcc_90,3/12/21,4/7/21,4/21/21
US-xSP,NEON.D17.SOAP.DP1.00033,EN,rising,gcc_90,3/2/22,3/16/22,3/28/22
US-xSP,NEON.D17.SOAP.DP1.00033,EN,rising,gcc_90,3/16/23,3/28/23,4/27/23
US-xSP,NEON.D17.SOAP.DP1.00033,EN,falling,gcc_90,10/27/23,10/20/23,10/9/23
US-xSP,NEON.D17.SOAP.DP1.00033,EN,falling,gcc_90,10/8/22,10/4/22,9/26/22
US-xSP,NEON.D17.SOAP.DP1.00033,EN,falling,gcc_90,10/26/21,10/16/21,9/27/21
US-xSP,NEON.D17.SOAP.DP1.00033,EN,falling,gcc_90,10/16/20,10/10/20,9/7/20
US-xSP,NEON.D17.SOAP.DP1.00033,EN,falling,gcc_90,10/14/19,10/10/19,9/29/19
US-xSP,NEON.D17.SOAP.DP1.00033,EN,falling,gcc_90,10/25/18,10/19/18,9/4/18
US-xSP,NEON.D17.SOAP.DP1.00042,UN,rising,gcc_90,5/6/18,5/10/18,5/17/18
US-xSP,NEON.D17.SOAP.DP1.00042,UN,rising,gcc_90,4/23/19,4/28/19,5/6/19
US-xSP,NEON.D17.SOAP.DP1.00042,UN,rising,gcc_90,4/21/20,4/27/20,5/5/20
US-xSP,NEON.D17.SOAP.DP1.00042,UN,rising,gcc_90,3/19/21,4/14/21,4/27/21
US-xSP,NEON.D17.SOAP.DP1.00042,UN,rising,gcc_90,3/27/22,4/28/22,5/19/22
US-xSP,NEON.D17.SOAP.DP1.00042,UN,rising,gcc_90,4/26/23,5/6/23,5/13/23
US-xSP,NEON.D17.SOAP.DP1.00042,UN,falling,gcc_90,11/25/23,11/11/23,10/15/23
US-xSP,NEON.D17.SOAP.DP1.00042,UN,falling,gcc_90,9/29/22,8/26/22,8/13/22
US-xSP,NEON.D17.SOAP.DP1.00042,UN,falling,gcc_90,8/14/21,8/4/21,7/6/21
US-xSP,NEON.D17.SOAP.DP1.00042,UN,falling,gcc_90,8/6/20,7/29/20,7/20/20
US-xSP,NEON.D17.SOAP.DP1.00042,UN,falling,gcc_90,8/18/19,8/10/19,7/31/19
US-xSP,NEON.D17.SOAP.DP1.00042,UN,falling,gcc_90,8/30/18,8/20/18,8/6/18
US-xTE,NEON.D17.TEAK.DP1.00033,EN,rising,gcc_90,3/30/20,4/5/20,4/17/20
US-xTE,NEON.D17.TEAK.DP1.00033,EN,rising,gcc_90,4/5/23,4/13/23,4/25/23
US-xTE,NEON.D17.TEAK.DP1.00033,EN,falling,gcc_90,12/14/22,12/3/22,11/3/22
US-xBA,NEON.D18.BARR.DP1.00033,TN,rising,gcc_90,4/10/19,6/26/19,7/7/19
US-xBA,NEON.D18.BARR.DP1.00033,TN,rising,gcc_90,6/28/23,7/3/23,7/11/23
US-xBA,NEON.D18.BARR.DP1.00033,TN,falling,gcc_90,9/8/23,9/4/23,8/28/23
US-xBA,NEON.D18.BARR.DP1.00033,TN,falling,gcc_90,8/27/22,8/21/22,8/9/22
US-xBA,NEON.D18.BARR.DP1.00042,TN,rising,gcc_90,7/5/19,7/9/19,7/15/19
US-xBA,NEON.D18.BARR.DP1.00042,TN,rising,gcc_90,7/3/21,7/8/21,7/18/21
US-xBA,NEON.D18.BARR.DP1.00042,TN,rising,gcc_90,7/7/23,7/12/23,7/19/23
US-xBA,NEON.D18.BARR.DP1.00042,TN,falling,gcc_90,9/10/23,9/6/23,8/31/23
US-xBA,NEON.D18.BARR.DP1.00042,TN,falling,gcc_90,8/30/22,8/27/22,8/19/22
US-xBA,NEON.D18.BARR.DP1.00042,TN,falling,gcc_90,9/5/20,8/31/20,8/18/20
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,6/14/17,6/17/17,6/25/17
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,6/22/18,6/26/18,7/2/18
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,5/29/19,6/2/19,6/10/19
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,5/29/20,6/6/20,6/13/20
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,6/14/21,6/17/21,6/23/21
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,6/17/22,6/20/22,6/25/22
US-xTL,NEON.D18.TOOL.DP1.00033,TN,rising,gcc_90,6/15/23,6/19/23,6/25/23
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/30/23,8/27/23,8/20/23
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/22/22,8/18/22,8/12/22
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/23/21,8/19/21,8/13/21
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/17/20,8/13/20,8/5/20
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/21/19,8/17/19,8/10/19
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/29/18,8/25/18,8/18/18
US-xTL,NEON.D18.TOOL.DP1.00033,TN,falling,gcc_90,8/28/17,8/23/17,8/16/17
US-xTL,NEON.D18.TOOL.DP1.00042,TN,rising,gcc_90,6/12/17,6/16/17,6/21/17
US-xTL,NEON.D18.TOOL.DP1.00042,TN,rising,gcc_90,6/23/18,6/25/18,6/30/18
US-xTL,NEON.D18.TOOL.DP1.00042,TN,rising,gcc_90,5/30/19,6/2/19,6/9/19
US-xTL,NEON.D18.TOOL.DP1.00042,TN,falling,gcc_90,8/21/19,8/17/19,8/11/19
US-xTL,NEON.D18.TOOL.DP1.00042,TN,falling,gcc_90,8/26/18,8/23/18,8/17/18
US-xTL,NEON.D18.TOOL.DP1.00042,TN,falling,gcc_90,8/25/17,8/22/17,8/16/17
US-xTL,NEON.D18.TOOL.DP1.00042,TN,rising,gcc_90,6/14/21,6/17/21,6/21/21
US-xTL,NEON.D18.TOOL.DP1.00042,TN,rising,gcc_90,6/17/22,6/20/22,6/24/22
US-xTL,NEON.D18.TOOL.DP1.00042,TN,rising,gcc_90,6/16/23,6/18/23,6/24/23
US-xTL,NEON.D18.TOOL.DP1.00042,TN,falling,gcc_90,8/30/23,8/27/23,8/21/23
US-xTL,NEON.D18.TOOL.DP1.00042,TN,falling,gcc_90,8/24/22,8/21/22,8/15/22
US-xTL,NEON.D18.TOOL.DP1.00042,TN,falling,gcc_90,8/23/21,8/20/21,8/13/21
US-xBN,NEON.D19.BONA.DP1.00033,EN,rising,gcc_90,2/22/19,3/16/19,5/3/19
US-xBN,NEON.D19.BONA.DP1.00033,EN,rising,gcc_90,4/8/20,4/26/20,5/10/20
US-xBN,NEON.D19.BONA.DP1.00033,EN,rising,gcc_90,4/11/21,4/20/21,5/8/21
US-xBN,NEON.D19.BONA.DP1.00033,EN,rising,gcc_90,4/14/22,4/23/22,5/8/22
US-xBN,NEON.D19.BONA.DP1.00033,EN,rising,gcc_90,3/14/23,4/25/23,5/10/23
US-xBN,NEON.D19.BONA.DP1.00033,EN,falling,gcc_90,10/19/22,10/8/22,9/21/22
US-xBN,NEON.D19.BONA.DP1.00033,EN,falling,gcc_90,10/11/21,9/25/21,9/12/21
US-xBN,NEON.D19.BONA.DP1.00033,EN,falling,gcc_90,10/15/20,10/5/20,9/20/20
US-xBN,NEON.D19.BONA.DP1.00033,EN,falling,gcc_90,11/2/19,10/6/19,9/18/19
US-xBN,NEON.D19.BONA.DP1.00042,UN,rising,gcc_90,5/24/18,5/29/18,6/10/18
US-xBN,NEON.D19.BONA.DP1.00042,UN,rising,gcc_90,5/15/19,5/19/19,5/28/19
US-xBN,NEON.D19.BONA.DP1.00042,UN,rising,gcc_90,5/20/20,5/27/20,6/6/20
US-xBN,NEON.D19.BONA.DP1.00042,UN,rising,gcc_90,5/23/21,5/28/21,6/6/21
US-xBN,NEON.D19.BONA.DP1.00042,UN,rising,gcc_90,5/22/22,5/27/22,6/4/22
US-xBN,NEON.D19.BONA.DP1.00042,UN,rising,gcc_90,5/25/23,6/2/23,6/13/23
US-xBN,NEON.D19.BONA.DP1.00042,UN,falling,gcc_90,9/13/23,9/9/23,9/3/23
US-xBN,NEON.D19.BONA.DP1.00042,UN,falling,gcc_90,9/4/22,8/31/22,8/24/22
US-xBN,NEON.D19.BONA.DP1.00042,UN,falling,gcc_90,8/31/21,8/28/21,8/22/21
US-xBN,NEON.D19.BONA.DP1.00042,UN,falling,gcc_90,9/17/20,9/5/20,8/25/20
US-xBN,NEON.D19.BONA.DP1.00042,UN,falling,gcc_90,8/30/19,8/26/19,8/20/19
US-xBN,NEON.D19.BONA.DP1.00042,UN,falling,gcc_90,9/14/18,9/9/18,9/2/18
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,3/27/17,4/18/17,5/3/17
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,3/3/18,4/15/18,5/5/18
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,3/12/19,3/23/19,5/7/19
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,4/4/20,4/11/20,5/5/20
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,3/26/21,4/17/21,5/4/21
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,2/20/22,4/3/22,5/1/22
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,rising,gcc_90,3/22/23,4/25/23,5/9/23
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,10/4/23,9/28/23,9/17/23
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,10/26/22,10/18/22,10/3/22
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,9/25/21,9/20/21,9/11/21
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,10/22/20,10/14/20,10/3/20
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,11/4/19,10/11/19,9/28/19
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,10/29/18,10/24/18,9/26/18
US-xDJ,NEON.D19.DEJU.DP1.00033,EN,falling,gcc_90,10/15/17,10/9/17,9/27/17
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/27/17,6/1/17,6/13/17
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/26/18,6/2/18,6/18/18
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/12/19,5/19/19,5/31/19
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/22/20,5/30/20,6/10/20
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/25/21,5/29/21,6/7/21
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/27/22,5/31/22,6/10/22
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,rising,gcc_90,5/31/23,6/3/23,6/8/23
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,9/12/23,9/9/23,9/5/23
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,9/25/22,9/7/22,8/30/22
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,9/23/21,9/19/21,8/30/21
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,10/2/20,9/19/20,9/10/20
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,9/30/19,9/24/19,8/28/19
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,10/4/18,9/19/18,9/11/18
US-xDJ,NEON.D19.DEJU.DP1.00042,UN,falling,gcc_90,10/1/17,9/24/17,9/9/17
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,5/19/16,5/26/16,6/6/16
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,5/26/17,5/30/17,6/7/17
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,5/30/18,6/4/18,6/13/18
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,5/20/19,5/26/19,6/5/19
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,5/24/20,5/30/20,6/7/20
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,5/29/21,6/4/21,6/13/21
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,6/4/22,6/11/22,6/21/22
US-xHE,NEON.D19.HEAL.DP1.00033,TN,rising,gcc_90,6/2/23,6/8/23,6/17/23
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/10/23,9/7/23,9/1/23
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/7/22,9/3/22,8/26/22
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/4/21,8/31/21,8/24/21
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/5/20,8/31/20,8/20/20
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/2/19,8/29/19,8/22/19
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/8/18,9/4/18,8/28/18
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/4/17,8/31/17,8/22/17
US-xHE,NEON.D19.HEAL.DP1.00033,TN,falling,gcc_90,9/8/16,9/1/16,8/22/16
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,5/19/16,5/25/16,6/5/16
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,5/26/17,5/31/17,6/8/17
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,5/29/18,6/3/18,6/12/18
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,5/20/19,5/25/19,6/5/19
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,5/23/20,5/28/20,6/6/20
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,5/28/21,6/3/21,6/13/21
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,6/4/22,6/11/22,6/21/22
US-xHE,NEON.D19.HEAL.DP1.00042,TN,rising,gcc_90,6/3/23,6/8/23,6/18/23
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/11/23,9/8/23,9/2/23
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/7/22,9/3/22,8/27/22
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/4/21,9/1/21,8/25/21
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/6/20,9/1/20,8/23/20
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/4/19,8/31/19,8/23/19
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/9/18,9/6/18,8/30/18
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/4/17,9/1/17,8/24/17
US-xHE,NEON.D19.HEAL.DP1.00042,TN,falling,gcc_90,9/8/16,9/2/16,8/23/16
US-xPU,NEON.D20.PUUM.DP1.00033,EB,rising,gcc_90,5/26/20,6/5/20,6/28/20
US-xPU,NEON.D20.PUUM.DP1.00033,EB,falling,gcc_90,12/26/21,12/21/21,12/8/21
US-xPU,NEON.D20.PUUM.DP1.00042,UN,rising,gcc_90,7/26/20,9/13/20,9/24/20
US-xPU,NEON.D20.PUUM.DP1.00042,UN,rising,gcc_90,5/19/22,6/6/22,7/7/22
US-xPU,NEON.D20.PUUM.DP1.00042,UN,rising,gcc_90,6/15/23,6/18/23,6/24/23
US-xPU,NEON.D20.PUUM.DP1.00042,UN,falling,gcc_90,3/3/23,2/26/23,2/17/23
US-xPU,NEON.D20.PUUM.DP1.00042,UN,falling,gcc_90,3/21/21,3/1/21,1/2/21
US-NR1,niwot2,EN,rising,gcc_90,4/7/10,4/23/10,5/13/10
US-NR1,niwot2,EN,rising,gcc_90,4/10/11,4/28/11,5/14/11
US-NR1,niwot2,EN,rising,gcc_90,3/5/12,3/22/12,4/13/12
US-NR1,niwot2,EN,rising,gcc_90,3/21/13,4/26/13,5/10/13
US-NR1,niwot2,EN,rising,gcc_90,4/8/14,4/27/14,5/14/14
US-NR1,niwot2,EN,rising,gcc_90,5/20/15,6/1/15,6/20/15
US-NR1,niwot2,EN,falling,gcc_90,11/24/14,11/4/14,10/17/14
US-NR1,niwot2,EN,falling,gcc_90,12/1/13,11/16/13,10/28/13
US-NR1,niwot2,EN,falling,gcc_90,11/10/12,10/28/12,10/6/12
US-NR1,niwot2,EN,falling,gcc_90,11/6/11,10/22/11,10/3/11
US-NR1,niwot2,EN,falling,gcc_90,10/29/10,10/17/10,9/22/10
US-NR1,niwot2,EN,falling,gcc_90,10/31/09,10/22/09,10/9/09
US-NR1,niwot3,EN,rising,gcc_90,4/19/16,5/1/16,5/18/16
US-NR1,niwot3,EN,rising,gcc_90,3/20/17,4/14/17,5/18/17
US-NR1,niwot3,EN,rising,gcc_90,4/13/18,4/24/18,5/9/18
US-NR1,niwot3,EN,rising,gcc_90,4/15/19,5/1/19,5/26/19
US-NR1,niwot3,EN,rising,gcc_90,4/20/20,4/28/20,5/10/20
US-NR1,niwot3,EN,rising,gcc_90,4/25/21,5/4/21,5/18/21
US-NR1,niwot3,EN,rising,gcc_90,4/2/22,4/20/22,5/11/22
US-NR1,niwot3,EN,rising,gcc_90,4/15/23,4/27/23,5/14/23
US-NR1,niwot3,EN,falling,gcc_90,11/10/23,10/26/23,10/9/23
US-NR1,niwot3,EN,falling,gcc_90,11/8/22,10/26/22,10/10/22
US-NR1,niwot3,EN,falling,gcc_90,11/12/21,10/30/21,10/12/21
